date, Time, Sec since start, Connected, Data changed, GyroSensor.temperature, GyroSensor.x, GyroSensor.y, GyroSensor.z
2013-12-24, 14:04:08.410, 12.43, 1, 1, 25.39999962, 1.402439117, -1.768292665, 1.432926893
2013-12-24, 14:04:08.519, 12.539, 1, 1, 25.39999962, 1.341463447, -1.646341562, 1.615853667
2013-12-24, 14:04:08.612, 12.632, 1, 1, 25.21176529, 1.189024448, -1.73780489, 1.615853667
2013-12-24, 14:04:08.710, 12.73, 1, 1, 25.3058815, 1.128048778, -1.615853667, 1.493902445
2013-12-24, 14:04:08.811, 12.831, 1, 1, 25.3058815, 1.189024448, -1.73780489, 1.371951222
2013-12-24, 14:04:08.912, 12.932, 1, 1, 25.3058815, 1.371951222, -1.707317114, 1.493902445
2013-12-24, 14:04:09.19, 13.039, 1, 1, 25.3058815, 1.371951222, -1.768292665, 1.646341562
2013-12-24, 14:04:09.119, 13.139, 1, 1, 25.21176529, 1.371951222, -1.829268336, 1.585365891
2013-12-24, 14:04:09.212, 13.232, 1, 1, 25.3058815, 1.341463447, -1.768292665, 1.554878116
2013-12-24, 14:04:09.316, 13.336, 1, 1, 25.39999962, 1.25, -1.676829338, 1.463414669
2013-12-24, 14:04:09.419, 13.439, 1, 1, 25.3058815, 1.280487776, -1.646341562, 1.463414669
2013-12-24, 14:04:09.513, 13.533, 1, 1, 25.3058815, 1.493902445, -1.707317114, 1.493902445
2013-12-24, 14:04:09.613, 13.633, 1, 1, 25.3058815, 1.280487776, -1.707317114, 1.463414669
2013-12-24, 14:04:09.712, 13.732, 1, 1, 25.3058815, 1.310975671, -1.676829338, 1.402439117
2013-12-24, 14:04:09.816, 13.836, 1, 1, 25.3058815, 1.402439117, -1.829268336, 1.463414669
2013-12-24, 14:04:09.911, 13.931, 1, 1, 25.3058815, 1.280487776, -1.707317114, 1.585365891
2013-12-24, 14:04:10.18, 14.038, 1, 1, 25.39999962, 1.280487776, -1.615853667, 1.524390221
2013-12-24, 14:04:10.121, 14.141, 1, 1, 25.3058815, 1.25, -1.829268336, 1.432926893
2013-12-24, 14:04:10.211, 14.231, 1, 1, 25.3058815, 1.463414669, -1.707317114, 1.463414669
2013-12-24, 14:04:10.310, 14.33, 1, 1, 25.39999962, 1.310975671, -1.707317114, 1.371951222
2013-12-24, 14:04:10.419, 14.439, 1, 1, 25.3058815, 1.524390221, -1.73780489, 1.524390221
2013-12-24, 14:04:10.511, 14.531, 1, 1, 25.39999962, 1.463414669, -1.615853667, 1.554878116
2013-12-24, 14:04:10.618, 14.638, 1, 1, 25.3058815, 1.25, -1.646341562, 1.341463447
2013-12-24, 14:04:10.713, 14.733, 1, 1, 25.3058815, 1.280487776, -1.707317114, 1.463414669
2013-12-24, 14:04:10.816, 14.836, 1, 1, 25.39999962, 1.371951222, -1.707317114, 1.493902445
2013-12-24, 14:04:10.920, 14.94, 1, 1, 25.39999962, 1.25, -1.646341562, 1.646341562
2013-12-24, 14:04:11.27, 15.047, 1, 1, 25.39999962, 1.280487776, -1.73780489, 1.615853667
2013-12-24, 14:04:11.117, 15.137, 1, 1, 25.3058815, 1.310975671, -1.707317114, 1.493902445
2013-12-24, 14:04:11.213, 15.233, 1, 1, 25.3058815, 1.371951222, -1.676829338, 1.402439117
2013-12-24, 14:04:11.314, 15.334, 1, 1, 25.3058815, 1.310975671, -1.73780489, 1.432926893
2013-12-24, 14:04:11.411, 15.431, 1, 1, 25.3058815, 1.371951222, -1.646341562, 1.615853667
2013-12-24, 14:04:11.516, 15.536, 1, 1, 25.3058815, 1.25, -1.768292665, 1.341463447
2013-12-24, 14:04:11.625, 15.645, 1, 1, 25.39999962, 1.310975671, -1.646341562, 1.493902445
2013-12-24, 14:04:11.720, 15.74, 1, 1, 25.3058815, 1.341463447, -1.707317114, 1.493902445
2013-12-24, 14:04:11.826, 15.846, 1, 1, 25.3058815, 1.280487776, -1.79878056, 1.646341562
2013-12-24, 14:04:11.914, 15.934, 1, 1, 25.21176529, 1.25, -1.707317114, 1.463414669
2013-12-24, 14:04:12.34, 16.054, 1, 1, 25.3058815, 1.432926893, -1.79878056, 1.646341562
2013-12-24, 14:04:12.108, 16.128, 1, 1, 25.3058815, 1.341463447, -1.646341562, 1.524390221
2013-12-24, 14:04:12.216, 16.236, 1, 1, 25.39999962, 1.219512224, -1.73780489, 1.524390221
2013-12-24, 14:04:12.310, 16.33, 1, 1, 25.3058815, 1.341463447, -1.646341562, 1.524390221
2013-12-24, 14:04:12.419, 16.439, 1, 1, 25.3058815, 1.25, -1.646341562, 1.524390221
2013-12-24, 14:04:12.515, 16.535, 1, 1, 25.39999962, 1.402439117, -1.829268336, 1.493902445
2013-12-24, 14:04:12.620, 16.64, 1, 1, 25.3058815, 1.341463447, -1.73780489, 1.585365891
2013-12-24, 14:04:12.717, 16.737, 1, 1, 25.39999962, 1.25, -1.73780489, 1.554878116
2013-12-24, 14:04:12.812, 16.832, 1, 1, 25.3058815, 1.310975671, -1.79878056, 1.554878116
2013-12-24, 14:04:12.911, 16.931, 1, 1, 25.3058815, 1.463414669, -1.646341562, 1.463414669
2013-12-24, 14:04:13.20, 17.04, 1, 1, 25.3058815, 1.310975671, -1.73780489, 1.432926893
2013-12-24, 14:04:13.114, 17.134, 1, 1, 25.21176529, 1.219512224, -1.615853667, 1.402439117
2013-12-24, 14:04:13.211, 17.231, 1, 1, 25.3058815, 1.402439117, -1.676829338, 1.310975671
2013-12-24, 14:04:13.317, 17.337, 1, 1, 25.39999962, 1.341463447, -1.73780489, 1.493902445
2013-12-24, 14:04:13.413, 17.433, 1, 1, 25.3058815, 1.432926893, -1.859756112, 1.463414669
2013-12-24, 14:04:13.524, 17.544, 1, 1, 25.39999962, 1.554878116, -1.676829338, 1.341463447
2013-12-24, 14:04:13.613, 17.633, 1, 1, 25.3058815, 1.463414669, -1.585365891, 1.432926893
2013-12-24, 14:04:13.710, 17.73, 1, 1, 25.39999962, 1.310975671, -1.676829338, 1.402439117
2013-12-24, 14:04:13.828, 17.848, 1, 1, 25.39999962, 1.432926893, -1.73780489, 1.585365891
2013-12-24, 14:04:13.917, 17.937, 1, 1, 25.3058815, 1.463414669, -1.646341562, 1.463414669
2013-12-24, 14:04:14.15, 18.035, 1, 1, 25.39999962, 1.432926893, -1.707317114, 1.524390221
