date, Time, Sec since start, Connected, Data changed, AccelSensor.temperature, AccelSensor.x, AccelSensor.y, AccelSensor.z
2013-12-22, 17:39:43.139, 2144.74, 1, 1, -1.894119263, 0.07544311881, 0.07304883003, 8.376581192
2013-12-22, 17:39:43.334, 2144.94, 1, 1, -1.799999237, 0.1353186071, 0.1113691404, 8.381371498
2013-12-22, 17:39:43.537, 2145.14, 1, 1, -1.799999237, 0.1832190007, 0.05867870525, 8.285570145
2013-12-22, 17:39:43.734, 2145.34, 1, 1, -1.705883026, 0.2095642239, 0.04909863323, 8.345445633
2013-12-22, 17:39:43.933, 2145.53, 1, 1, -1.799999237, 0.1281335503, 0.05149364844, 8.299940109
2013-12-22, 17:39:44.135, 2145.74, 1, 1, -1.705883026, 0.1880090386, 0.08262891322, 8.398136139
2013-12-22, 17:39:44.334, 2145.94, 1, 1, -1.705883026, 0.1257385314, 0.0778388679, 8.323890686
2013-12-22, 17:39:44.534, 2146.14, 1, 1, -1.705883026, 0.1951940954, -0.003591803601, 8.302335739
2013-12-22, 17:39:44.737, 2146.34, 1, 1, -1.611766815, 0.1664538682, 0.0179633759, 8.328680992
2013-12-22, 17:39:44.931, 2146.53, 1, 1, -1.51764679, 0.1568737924, 0.06825879216, 8.364605904
2013-12-22, 17:39:45.135, 2146.74, 1, 1, -1.611766815, 0.1640588492, 0.07544384897, 8.367001534
2013-12-22, 17:39:45.337, 2146.94, 1, 1, -1.51764679, 0.1808239818, 0.03472850844, 8.254435539
2013-12-22, 17:39:45.540, 2147.14, 1, 1, -1.51764679, 0.1137634292, 0.05628368631, 8.297545433
2013-12-22, 17:39:45.734, 2147.34, 1, 1, -1.51764679, 0.2023791522, 0.005988273304, 8.283175468
2013-12-22, 17:39:45.940, 2147.54, 1, 1, -1.423530579, 0.1305285692, 0.0251484327, 8.307126045
2013-12-22, 17:39:46.137, 2147.74, 1, 1, -1.51764679, 0.1951940954, 0.03951854631, 8.268805504
2013-12-22, 17:39:46.334, 2147.94, 1, 1, -1.423530579, 0.1425036639, 0.04191356897, 8.297545433
2013-12-22, 17:39:46.537, 2148.14, 1, 1, -1.329414368, 0.1257385314, 0.02514843084, 8.290360451
2013-12-22, 17:39:46.731, 2148.33, 1, 1, -1.329414368, 0.1496887207, 0.08981397003, 8.340656281
2013-12-22, 17:39:46.934, 2148.54, 1, 1, -1.235294342, 0.1448986828, 0.06825879216, 8.364605904
2013-12-22, 17:39:47.141, 2148.74, 1, 1, -1.235294342, 0.1544787735, 0.1185542047, 8.347841263
2013-12-22, 17:39:47.340, 2148.94, 1, 1, -1.235294342, 0.1425036639, 0.03712352738, 8.287965775
2013-12-22, 17:39:47.542, 2149.14, 1, 1, -1.047058105, 0.1472937018, 0.06825877726, 8.213719368
2013-12-22, 17:39:47.737, 2149.34, 1, 1, -1.141178131, 0.1257385314, 0.09220898896, 8.311915398
2013-12-22, 17:39:47.940, 2149.54, 1, 1, -1.141178131, 0.1544787735, 0.08023387939, 8.27120018
2013-12-22, 17:39:48.137, 2149.74, 1, 1, -1.047058105, 0.1472937018, 0.03712352365, 8.235275269
2013-12-22, 17:39:48.337, 2149.94, 1, 1, -1.047058105, 0.1305285692, 0.01796337217, 8.283175468
2013-12-22, 17:39:48.532, 2150.13, 1, 1, -1.047058105, 0.1664538682, 0.05628367886, 8.204139709
2013-12-22, 17:39:48.734, 2150.34, 1, 1, -0.9529418945, 0.1544787735, 0.1089741141, 8.304730415
2013-12-22, 17:39:48.931, 2150.53, 1, 1, -0.9529418945, 0.08981323987, 0.1161591858, 8.328680992
2013-12-22, 17:39:49.135, 2150.74, 1, 1, -0.9529418945, 0.140108645, 0.06586377323, 8.371790886
2013-12-22, 17:39:49.334, 2150.94, 1, 1, -0.8588256836, 0.1496887207, 0.02993847057, 8.285570145
2013-12-22, 17:39:49.537, 2151.14, 1, 1, -0.8588256836, 0.1233435124, 0.1017890573, 8.254435539
2013-12-22, 17:39:49.734, 2151.34, 1, 1, -0.8588256836, 0.1329235882, 0.01796337031, 8.266409874
2013-12-22, 17:39:49.934, 2151.54, 1, 1, -0.764705658, 0.1113684103, 0.02993847243, 8.316705704
2013-12-22, 17:39:50.137, 2151.74, 1, 1, -0.764705658, 0.1496887207, -0.00119678583, 8.280780792
2013-12-22, 17:39:50.331, 2151.93, 1, 1, -0.764705658, 0.1472937018, 0.06346873939, 8.292755127
2013-12-22, 17:39:50.534, 2152.14, 1, 1, -0.764705658, 0.1281335503, 0.0227534119, 8.287965775
2013-12-22, 17:39:50.737, 2152.34, 1, 1, -0.670589447, 0.1616638303, 0.05628368258, 8.275990486
2013-12-22, 17:39:50.940, 2152.54, 1, 1, -0.764705658, 0.1137634292, 0.0706538111, 8.352630615
2013-12-22, 17:39:51.141, 2152.74, 1, 1, -0.5764694214, 0.1880090386, 0.07304882258, 8.244854927
2013-12-22, 17:39:51.337, 2152.94, 1, 1, -0.5764694214, 0.2023791522, 0.03472850844, 8.259224892
2013-12-22, 17:39:51.535, 2153.14, 1, 1, -0.5764694214, 0.1760339439, 0.09220897406, 8.189769745
2013-12-22, 17:39:51.735, 2153.34, 1, 1, -0.5764694214, 0.1472937018, 0.09220898151, 8.266409874
2013-12-22, 17:39:51.937, 2153.54, 1, 1, -0.4823532104, 0.1568737924, 0.03233348951, 8.259224892
2013-12-22, 17:39:52.140, 2153.74, 1, 1, -0.4823532104, 0.1233435124, 0.08502392471, 8.335865974
2013-12-22, 17:39:52.335, 2153.94, 1, 1, -0.4823532104, 0.1664538682, 0.0371235311, 8.326285362
2013-12-22, 17:39:52.537, 2154.14, 1, 1, -0.3882369995, 0.09220825881, 0.008383297361, 8.335865974
2013-12-22, 17:39:52.735, 2154.34, 1, 1, -0.4823532104, 0.1185534745, 0.03951854259, 8.22329998
2013-12-22, 17:39:52.935, 2154.54, 1, 1, -0.3882369995, 0.1209484935, 0.0490986295, 8.299940109
2013-12-22, 17:39:53.137, 2154.74, 1, 1, -0.3882369995, 0.07065308094, 0.08502391726, 8.264015198
2013-12-22, 17:39:53.340, 2154.94, 1, 1, -0.2941169739, 0.1257385314, 0.05149364471, 8.27120018
2013-12-22, 17:39:53.535, 2155.14, 1, 1, -0.2000007629, 0.1425036639, 0.06825877726, 8.187375069
2013-12-22, 17:39:53.737, 2155.34, 1, 1, -0.2000007629, 0.1281335503, 0.07304882258, 8.256830215
2013-12-22, 17:39:53.940, 2155.54, 1, 1, -0.2000007629, 0.1927990764, 0.0251484327, 8.314311028
2013-12-22, 17:39:54.136, 2155.74, 1, 1, -0.2000007629, 0.171243906, 0.04191356525, 8.285570145
2013-12-22, 17:39:54.337, 2155.94, 1, 1, -0.2000007629, 0.1688488871, 0.1089741141, 8.304730415
2013-12-22, 17:39:54.535, 2156.14, 1, 1, -0.105884552, 0.1592688113, 0.0706537962, 8.201745033
2013-12-22, 17:39:54.735, 2156.34, 1, 1, -0.105884552, 0.2095642239, 0.07783886045, 8.247250557
2013-12-22, 17:39:54.937, 2156.54, 1, 1, -0.105884552, 0.1832190007, 0.0155683523, 8.285570145
2013-12-22, 17:39:55.135, 2156.74, 1, 1, -0.01176452637, 0.171243906, 0.05149364471, 8.254435539
2013-12-22, 17:39:55.335, 2156.94, 1, 1, -0.01176452637, 0.1089733914, 0.06825878471, 8.297545433
2013-12-22, 17:39:55.535, 2157.14, 1, 1, 0.08235168457, 0.07304809988, 0.07304881513, 8.165819168
2013-12-22, 17:39:55.735, 2157.34, 1, 1, 0.08235168457, 0.1784289628, 0.04430858046, 8.22329998
2013-12-22, 17:39:55.935, 2157.54, 1, 1, -0.01176452637, 0.1688488871, 0.02514843084, 8.278385162
2013-12-22, 17:39:56.137, 2157.74, 1, 1, 0.08235168457, 0.1568737924, 0.04191356525, 8.268805504
2013-12-22, 17:39:56.335, 2157.94, 1, 1, 0.08235168457, 0.1496887207, 0.04909861833, 8.192164421
2013-12-22, 17:39:56.535, 2158.14, 1, 1, 0.08235168457, 0.1544787735, 0.02035839483, 8.328680992
2013-12-22, 17:39:56.737, 2158.34, 1, 1, 0.1764717102, 0.1975891143, 0.008383291773, 8.261620522
2013-12-22, 17:39:56.935, 2158.54, 1, 1, 0.1764717102, 0.1305285692, 0.07783886045, 8.266409874
2013-12-22, 17:39:57.135, 2158.74, 1, 1, 0.1764717102, 0.1544787735, 0.06107372418, 8.283175468
2013-12-22, 17:39:57.337, 2158.94, 1, 1, 0.1764717102, 0.1257385314, 0.06346873939, 8.27120018
2013-12-22, 17:39:57.535, 2159.14, 1, 1, 0.2705879211, 0.09460327774, 0.03472850844, 8.280780792
2013-12-22, 17:39:57.735, 2159.34, 1, 1, 0.2705879211, 0.1425036639, 0.06825879216, 8.323890686
2013-12-22, 17:39:57.937, 2159.54, 1, 1, 0.3647041321, 0.1305285692, -0.001196785015, 8.290360451
2013-12-22, 17:39:58.135, 2159.74, 1, 1, 0.2705879211, 0.1688488871, 0.1017890498, 8.211324692
2013-12-22, 17:39:58.335, 2159.94, 1, 1, 0.3647041321, 0.204774186, 0.07783886045, 8.230484962
2013-12-22, 17:39:58.537, 2160.14, 1, 1, 0.3647041321, 0.1425036639, 0.03472851589, 8.350235939
2013-12-22, 17:39:58.735, 2160.34, 1, 1, 0.4588241577, 0.1137634292, 0.08981397003, 8.32149601
2013-12-22, 17:39:58.942, 2160.54, 1, 1, 0.4588241577, 0.1616638303, 0.1161591783, 8.230484962
2013-12-22, 17:39:59.142, 2160.74, 1, 1, 0.5529403687, 0.1975891143, 0.06825878471, 8.273594856
2013-12-22, 17:39:59.335, 2160.94, 1, 1, 0.5529403687, 0.1640588492, 0.06107372418, 8.280780792
2013-12-22, 17:39:59.542, 2161.14, 1, 1, 0.5529403687, 0.1353186071, 0.1089741141, 8.292755127
2013-12-22, 17:39:59.737, 2161.34, 1, 1, 0.6470565796, 0.137713626, 0.04670360312, 8.237669945
2013-12-22, 17:39:59.940, 2161.54, 1, 1, 0.5529403687, 0.173638925, 0.09939403832, 8.283175468
2013-12-22, 17:40:00.139, 2161.74, 1, 1, 0.6470565796, 0.1137634292, 0.09699901938, 8.268805504
2013-12-22, 17:40:00.337, 2161.94, 1, 1, 0.7411766052, 0.1544787735, 0.06107372418, 8.285570145
2013-12-22, 17:40:00.535, 2162.14, 1, 1, 0.6470565796, 0.2167492807, 0.02035837993, 8.161029816
2013-12-22, 17:40:00.741, 2162.34, 1, 1, 0.6470565796, 0.08502319455, 0.1137641519, 8.261620522
2013-12-22, 17:40:00.937, 2162.54, 1, 1, 0.7411766052, 0.1185534745, 0.06586375833, 8.182584763
2013-12-22, 17:40:01.139, 2162.74, 1, 1, 0.7411766052, 0.2263293564, 0.09939403832, 8.266409874
2013-12-22, 17:40:01.341, 2162.94, 1, 1, 0.8352928162, 0.1520837396, 0.08262890577, 8.31910038
2013-12-22, 17:40:01.537, 2163.14, 1, 1, 0.8352928162, 0.1520837396, 0.06586375833, 8.139473915
2013-12-22, 17:40:01.740, 2163.34, 1, 1, 0.8352928162, 0.1425036639, 0.02514843456, 8.340656281
2013-12-22, 17:40:01.935, 2163.54, 1, 1, 0.9294128418, 0.1161584556, 0.02754344791, 8.27120018
2013-12-22, 17:40:02.139, 2163.74, 1, 1, 0.9294128418, 0.1520837396, 0.08741893619, 8.252039909
2013-12-22, 17:40:02.340, 2163.94, 1, 1, 0.9294128418, 0.1856140196, 0.06107372046, 8.218509674
2013-12-22, 17:40:02.541, 2164.14, 1, 1, 0.9294128418, 0.1568737924, 0.1113691255, 8.189769745
2013-12-22, 17:40:02.737, 2164.34, 1, 1, 0.9294128418, 0.1951940954, -0.008381848224, 8.249645233
2013-12-22, 17:40:02.940, 2164.54, 1, 1, 1.023529053, 0.1281335503, 0.08502392471, 8.326285362
2013-12-22, 17:40:03.139, 2164.74, 1, 1, 1.023529053, 0.1880090386, 0.08981395513, 8.211324692
2013-12-22, 17:40:03.337, 2164.94, 1, 1, 1.023529053, 0.1281335503, 0.08023387939, 8.256830215
2013-12-22, 17:40:03.535, 2165.14, 1, 1, 1.023529053, 0.140108645, 0.04430858046, 8.242460251
2013-12-22, 17:40:03.735, 2165.34, 1, 1, 1.117645264, 0.1041833535, 0.06825877726, 8.192164421
2013-12-22, 17:40:03.937, 2165.54, 1, 1, 1.117645264, 0.1927990764, 0.1017890573, 8.292755127
2013-12-22, 17:40:04.139, 2165.74, 1, 1, 1.211765289, 0.1688488871, 0.1017890573, 8.247250557
2013-12-22, 17:40:04.335, 2165.94, 1, 1, 1.117645264, 0.2167492807, 0.05867870152, 8.228090286
2013-12-22, 17:40:04.542, 2166.14, 1, 1, 1.211765289, 0.09699829668, 0.06825878471, 8.268805504
2013-12-22, 17:40:04.740, 2166.34, 1, 1, 1.117645264, 0.1760339439, 0.06825877726, 8.211324692
2013-12-22, 17:40:04.935, 2166.54, 1, 1, 1.211765289, 0.1856140196, 0.07544384152, 8.228090286
2013-12-22, 17:40:05.139, 2166.74, 1, 1, 1.3058815, 0.1353186071, 0.08023386449, 8.120313644
2013-12-22, 17:40:05.340, 2166.94, 1, 1, 1.3058815, 0.1209484935, 0.06586376578, 8.254435539
2013-12-22, 17:40:05.535, 2167.14, 1, 1, 1.211765289, 0.1185534745, 0.04191356525, 8.268805504
2013-12-22, 17:40:05.737, 2167.34, 1, 1, 1.399997711, 0.1640588492, 0.05628367886, 8.204139709
2013-12-22, 17:40:05.940, 2167.54, 1, 1, 1.494117737, 0.1089733914, 0.1185541973, 8.266409874
2013-12-22, 17:40:06.142, 2167.74, 1, 1, 1.3058815, 0.1137634292, 0.1209492162, 8.225694656
2013-12-22, 17:40:06.337, 2167.94, 1, 1, 1.399997711, 0.1616638303, 0.09699901938, 8.268805504
2013-12-22, 17:40:06.539, 2168.14, 1, 1, 1.399997711, 0.1233435124, 0.08502391726, 8.297545433
2013-12-22, 17:40:06.741, 2168.34, 1, 1, 1.494117737, 0.1760339439, 0.111369133, 8.264015198
2013-12-22, 17:40:06.939, 2168.54, 1, 1, 1.399997711, 0.1664538682, 0.1161591783, 8.290360451
2013-12-22, 17:40:07.139, 2168.74, 1, 1, 1.494117737, 0.09939331561, 0.077838853, 8.220905304
2013-12-22, 17:40:07.339, 2168.94, 1, 1, 1.588233948, 0.1089733914, 0.1161591783, 8.230484962
2013-12-22, 17:40:07.539, 2169.14, 1, 1, 1.588233948, 0.1904040575, 0.04191356152, 8.216114998
2013-12-22, 17:40:07.739, 2169.34, 1, 1, 1.588233948, 0.171243906, 0.04430858046, 8.242460251
2013-12-22, 17:40:07.939, 2169.54, 1, 1, 1.682353973, 0.173638925, 0.03233348206, 8.17539978
2013-12-22, 17:40:08.139, 2169.74, 1, 1, 1.682353973, 0.1568737924, 0.04670360684, 8.259224892
2013-12-22, 17:40:08.339, 2169.94, 1, 1, 1.682353973, 0.1161584556, 0.08741893619, 8.235275269
2013-12-22, 17:40:08.539, 2170.14, 1, 1, 1.682353973, 0.1161584556, 0.04909861833, 8.201745033
2013-12-22, 17:40:08.739, 2170.34, 1, 1, 1.682353973, 0.1305285692, 0.08262889832, 8.264015198
2013-12-22, 17:40:08.940, 2170.54, 1, 1, 1.870586395, 0.1688488871, 0.06107371673, 8.170609474
2013-12-22, 17:40:09.139, 2170.74, 1, 1, 1.776470184, 0.2287243754, 0.0419135578, 8.182584763
2013-12-22, 17:40:09.339, 2170.94, 1, 1, 1.776470184, 0.1808239818, 0.06346873194, 8.149054527
2013-12-22, 17:40:09.539, 2171.14, 1, 1, 1.870586395, 0.1544787735, 0.07783886045, 8.247250557
2013-12-22, 17:40:09.739, 2171.34, 1, 1, 1.776470184, 0.1592688113, 0.07065380365, 8.261620522
2013-12-22, 17:40:09.939, 2171.54, 1, 1, 1.870586395, 0.1305285692, 0.07304882258, 8.249645233
2013-12-22, 17:40:10.139, 2171.74, 1, 1, 1.870586395, 0.1448986828, 0.09220898151, 8.232879639
2013-12-22, 17:40:10.339, 2171.94, 1, 1, 1.870586395, 0.137713626, 0.04191356152, 8.232879639
2013-12-22, 17:40:10.542, 2172.14, 1, 1, 1.964706421, 0.2095642239, 0.02035838552, 8.22329998
2013-12-22, 17:40:10.739, 2172.34, 1, 1, 1.964706421, 0.1832190007, 0.1041840687, 8.192164421
2013-12-22, 17:40:10.940, 2172.54, 1, 1, 1.964706421, 0.1784289628, 0.1544794887, 8.242460251
2013-12-22, 17:40:11.139, 2172.74, 1, 1, 1.964706421, 0.1185534745, 0.04670360684, 8.261620522
2013-12-22, 17:40:11.339, 2172.94, 1, 1, 2.058822632, 0.1568737924, 0.05149363726, 8.17300415
2013-12-22, 17:40:11.539, 2173.14, 1, 1, 2.058822632, 0.1233435124, 0.08262889087, 8.196954727
2013-12-22, 17:40:11.739, 2173.34, 1, 1, 2.058822632, 0.1951940954, 0.07783886045, 8.278385162
2013-12-22, 17:40:11.940, 2173.54, 1, 1, 2.058822632, 0.1975891143, 0.08262889832, 8.235275269
2013-12-22, 17:40:12.141, 2173.74, 1, 1, 2.152938843, 0.1927990764, 0.07304881513, 8.192164421
